Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
27-02-2025,05:00:00,BK100747,Successful,CUST2747,Bike,Location 30,Location 2,7.4,6.5,0,,0,,0,,199.56,20.6,4.7,3.6
04-02-2025,04:00:00,BK100748,Cancelled by Customer,CUST2748,Mini,Location 39,Location 18,,,1,AC is not working,0,,0,,,,,
02-02-2025,22:00:00,BK100749,Successful,CUST2749,Mini,Location 40,Location 11,3.7,6.9,0,,0,,0,,100.2,9.8,4.1,3.4
14-02-2025,05:00:00,BK100750,Successful,CUST2750,Prime Plus,Location 48,Location 35,8.7,9.9,0,,0,,0,,229.61,23.1,3.6,4.2
02-02-2025,13:00:00,BK100751,Cancelled by Driver,CUST2751,Mini,Location 35,Location 38,,,0,,1,Customer related issue,0,,,,,
09-02-2025,10:00:00,BK100752,Cancelled by Customer,CUST2752,Auto,Location 41,Location 8,,,1,Driver is not moving towards pickup location,0,,0,,,,,
21-02-2025,18:00:00,BK100753,Successful,CUST2753,Prime Sedan,Location 44,Location 50,8.4,5.9,0,,0,,0,,183.74,13.4,3.1,4.8
02-02-2025,01:00:00,BK100754,Cancelled by Customer,CUST2754,Mini,Location 16,Location 15,,,1,Driver is not moving towards pickup location,0,,0,,,,,
07-02-2025,11:00:00,BK100755,Successful,CUST2755,Bike,Location 22,Location 22,5.3,10.3,0,,0,,0,,318.37,23.4,3.8,3.9
16-02-2025,04:00:00,BK100756,Successful,CUST2756,Bike,Location 42,Location 48,4.2,12.7,0,,0,,0,,121.57,11.4,4.4,3.2
03-02-2025,23:00:00,BK100757,Successful,CUST2757,Prime Sedan,Location 49,Location 20,3.7,11.8,0,,0,,0,,161.32,15.4,3.4,4.5
06-02-2025,10:00:00,BK100758,Cancelled by Customer,CUST2758,Auto,Location 8,Location 12,,,1,Driver is not moving towards pickup location,0,,0,,,,,
24-02-2025,15:00:00,BK100759,Cancelled by Driver,CUST2759,Auto,Location 39,Location 5,,,0,,1,Customer related issue,0,,,,,
14-02-2025,21:00:00,BK100760,Successful,CUST2760,eBike,Location 11,Location 19,6.9,12.5,0,,0,,0,,149.61,10.9,4.6,3.7
23-02-2025,13:00:00,BK100761,Successful,CUST2761,Bike,Location 8,Location 5,9.7,13.5,0,,0,,0,,66.06,5.3,4.7,3.3
20-02-2025,00:00:00,BK100762,Cancelled by Customer,CUST2762,Auto,Location 11,Location 17,,,1,Wrong Address,0,,0,,,,,
10-02-2025,14:00:00,BK100763,Successful,CUST2763,eBike,Location 47,Location 17,3.4,14.6,0,,0,,0,,137.37,13.8,4.3,4
10-02-2025,07:00:00,BK100764,Cancelled by Customer,CUST2764,Bike,Location 37,Location 25,,,1,Driver asked to cancel,0,,0,,,,,
07-02-2025,04:00:00,BK100765,Successful,CUST2765,Prime Sedan,Location 21,Location 29,9.6,10.9,0,,0,,0,,66.02,7.5,4.7,4
17-02-2025,00:00:00,BK100766,Successful,CUST2766,Auto,Location 9,Location 15,9.8,8.4,0,,0,,0,,136.24,13.9,4.3,3.3
23-02-2025,15:00:00,BK100767,Cancelled by Driver,CUST2767,Bike,Location 39,Location 7,,,0,,1,Customer related issue,0,,,,,
21-02-2025,11:00:00,BK100768,Successful,CUST2768,Prime Sedan,Location 1,Location 18,7.9,7.6,0,,0,,0,,104.6,7.4,4.9,3.9
21-02-2025,20:00:00,BK100769,Successful,CUST2769,Bike,Location 38,Location 18,3.7,5.1,0,,0,,0,,110.53,13,4.4,5
24-02-2025,13:00:00,BK100770,Cancelled by Customer,CUST2770,Prime Sedan,Location 32,Location 38,,,1,Change of plans,0,,0,,,,,
22-02-2025,12:00:00,BK100771,Successful,CUST2771,Auto,Location 13,Location 35,8.2,7.6,0,,0,,0,,58.11,5.3,4.7,3
04-02-2025,20:00:00,BK100772,Successful,CUST2772,Prime Plus,Location 15,Location 7,6.8,6.1,0,,0,,0,,86.68,7.1,4.8,4.1
23-02-2025,08:00:00,BK100773,Successful,CUST2773,Bike,Location 7,Location 14,9.4,8.5,0,,0,,0,,112.99,11.1,4.3,4.7
16-02-2025,13:00:00,BK100774,Successful,CUST2774,Mini,Location 16,Location 50,4.9,11,0,,0,,0,,240.56,19.8,4.4,3.6
09-02-2025,11:00:00,BK100775,Cancelled by Driver,CUST2775,Mini,Location 33,Location 8,,,0,,1,The customer was coughing/sick,0,,,,,
16-02-2025,05:00:00,BK100776,Successful,CUST2776,Auto,Location 4,Location 37,5,10.6,0,,0,,0,,44.72,3,3.5,3.5
11-02-2025,15:00:00,BK100777,Successful,CUST2777,eBike,Location 22,Location 48,7.9,9.8,0,,0,,0,,108.02,9.1,3.1,4.8
14-02-2025,21:00:00,BK100778,Successful,CUST2778,Mini,Location 25,Location 20,9.9,7.9,0,,0,,0,,228.41,17.1,3.4,3.7
07-02-2025,01:00:00,BK100779,Cancelled by Driver,CUST2779,Bike,Location 11,Location 31,,,0,,1,Personal & Car related issues,0,,,,,
08-02-2025,09:00:00,BK100780,Cancelled by Customer,CUST2780,Auto,Location 4,Location 16,,,1,Change of plans,0,,0,,,,,
03-02-2025,10:00:00,BK100781,Successful,CUST2781,Prime Sedan,Location 22,Location 45,5.9,10.2,0,,0,,0,,218.39,15.6,3.6,4.2
10-02-2025,06:00:00,BK100782,Cancelled by Driver,CUST2782,Mini,Location 30,Location 49,,,0,,1,Personal & Car related issues,0,,,,,
14-02-2025,23:00:00,BK100783,Incomplete,CUST2783,Prime Sedan,Location 50,Location 17,,,0,,0,,1,Vehicle Breakdown,,,,
09-02-2025,13:00:00,BK100784,Cancelled by Driver,CUST2784,Auto,Location 1,Location 36,,,0,,1,Customer related issue,0,,,,,
15-02-2025,07:00:00,BK100785,Successful,CUST2785,Auto,Location 50,Location 34,5.4,14.2,0,,0,,0,,98.01,6.6,4.6,4.3
05-02-2025,12:00:00,BK100786,Cancelled by Driver,CUST2786,Bike,Location 17,Location 27,,,0,,1,More than permitted people in there,0,,,,,
27-02-2025,00:00:00,BK100787,Cancelled by Customer,CUST2787,Auto,Location 37,Location 36,,,1,Change of plans,0,,0,,,,,
07-02-2025,11:00:00,BK100788,Incomplete,CUST2788,Mini,Location 7,Location 37,,,0,,0,,1,Vehicle Breakdown,,,,
17-02-2025,15:00:00,BK100789,Successful,CUST2789,Auto,Location 29,Location 36,4,12.4,0,,0,,0,,248.4,20.9,4.7,3.7
08-02-2025,04:00:00,BK100790,Successful,CUST2790,Auto,Location 46,Location 7,7.3,14.7,0,,0,,0,,188.87,17.2,4.8,3.1
10-02-2025,08:00:00,BK100791,Successful,CUST2791,Prime Plus,Location 28,Location 1,9.7,11.8,0,,0,,0,,119.76,10.7,3.7,4.7
09-02-2025,15:00:00,BK100792,Successful,CUST2792,Prime Plus,Location 49,Location 45,8,12.5,0,,0,,0,,100.34,8.8,4,3.6
02-02-2025,04:00:00,BK100793,Successful,CUST2793,Auto,Location 37,Location 4,8.1,13.9,0,,0,,0,,21.62,2.4,4,3.5
06-02-2025,08:00:00,BK100794,Successful,CUST2794,Mini,Location 44,Location 15,7.9,9.6,0,,0,,0,,207.96,22.6,4.6,4.7
06-02-2025,01:00:00,BK100795,Cancelled by Customer,CUST2795,Prime Sedan,Location 47,Location 21,,,1,Wrong Address,0,,0,,,,,
26-02-2025,06:00:00,BK100796,Successful,CUST2796,Mini,Location 35,Location 41,5,9,0,,0,,0,,99.82,10.2,4.4,3.9
13-02-2025,11:00:00,BK100797,Cancelled by Customer,CUST2797,eBike,Location 12,Location 24,,,1,Driver is not moving towards pickup location,0,,0,,,,,
27-02-2025,04:00:00,BK100798,Successful,CUST2798,Mini,Location 50,Location 21,6.2,14.5,0,,0,,0,,144.56,16.1,3.1,3.3
01-02-2025,16:00:00,BK100799,Cancelled by Customer,CUST2799,Auto,Location 28,Location 48,,,1,Change of plans,0,,0,,,,,
27-02-2025,07:00:00,BK100800,Incomplete,CUST2800,Prime Plus,Location 5,Location 22,,,0,,0,,1,Customer Demand,,,,
21-02-2025,08:00:00,BK100801,Successful,CUST2801,Mini,Location 49,Location 43,8.6,6.5,0,,0,,0,,187.49,12.5,4.5,3.2
17-02-2025,21:00:00,BK100802,Cancelled by Customer,CUST2802,eBike,Location 45,Location 47,,,1,Wrong Address,0,,0,,,,,
08-02-2025,11:00:00,BK100803,Incomplete,CUST2803,Prime Sedan,Location 31,Location 44,,,0,,0,,1,Vehicle Breakdown,,,,
01-02-2025,21:00:00,BK100804,Incomplete,CUST2804,eBike,Location 9,Location 41,,,0,,0,,1,Vehicle Breakdown,,,,
09-02-2025,17:00:00,BK100805,Successful,CUST2805,Bike,Location 39,Location 16,7.6,14.8,0,,0,,0,,303.51,23.9,4.1,3.2
23-02-2025,18:00:00,BK100806,Cancelled by Driver,CUST2806,eBike,Location 11,Location 21,,,0,,1,More than permitted people in there,0,,,,,
20-02-2025,07:00:00,BK100807,Successful,CUST2807,Auto,Location 17,Location 37,2,10.3,0,,0,,0,,108.47,9.9,4.6,3.2
21-02-2025,13:00:00,BK100808,Cancelled by Customer,CUST2808,Prime Sedan,Location 31,Location 29,,,1,Wrong Address,0,,0,,,,,
21-02-2025,04:00:00,BK100809,Successful,CUST2809,Prime Sedan,Location 43,Location 42,9.8,14.6,0,,0,,0,,61.01,5.9,4.2,4.3
06-02-2025,18:00:00,BK100810,Cancelled by Driver,CUST2810,eBike,Location 42,Location 30,,,0,,1,The customer was coughing/sick,0,,,,,
01-02-2025,08:00:00,BK100811,Incomplete,CUST2811,Prime Sedan,Location 10,Location 41,,,0,,0,,1,Vehicle Breakdown,,,,
27-02-2025,10:00:00,BK100812,Successful,CUST2812,Auto,Location 24,Location 8,6,12.6,0,,0,,0,,105.28,12.1,4.9,3.2
07-02-2025,22:00:00,BK100813,Successful,CUST2813,Bike,Location 43,Location 46,4.5,9.5,0,,0,,0,,20.81,2,4,3.1
02-02-2025,01:00:00,BK100814,Cancelled by Driver,CUST2814,Prime Plus,Location 18,Location 47,,,0,,1,More than permitted people in there,0,,,,,
19-02-2025,18:00:00,BK100815,Successful,CUST2815,Mini,Location 6,Location 3,5.5,10.4,0,,0,,0,,110.8,9.9,4.1,4.2
07-02-2025,09:00:00,BK100816,Cancelled by Driver,CUST2816,Auto,Location 28,Location 26,,,0,,1,More than permitted people in there,0,,,,,
07-02-2025,00:00:00,BK100817,Cancelled by Customer,CUST2817,Bike,Location 28,Location 34,,,1,AC is not working,0,,0,,,,,
12-02-2025,20:00:00,BK100818,Cancelled by Customer,CUST2818,Prime Sedan,Location 1,Location 5,,,1,Wrong Address,0,,0,,,,,
27-02-2025,06:00:00,BK100819,Successful,CUST2819,Mini,Location 1,Location 44,8.1,14.2,0,,0,,0,,248.33,18,4.2,3
21-02-2025,01:00:00,BK100820,Cancelled by Driver,CUST2820,Auto,Location 43,Location 29,,,0,,1,Personal & Car related issues,0,,,,,
17-02-2025,09:00:00,BK100821,Cancelled by Driver,CUST2821,Bike,Location 47,Location 9,,,0,,1,Customer related issue,0,,,,,
22-02-2025,23:00:00,BK100822,Successful,CUST2822,Bike,Location 29,Location 34,7.1,9,0,,0,,0,,94.03,9.2,3.8,4.1
04-02-2025,18:00:00,BK100823,Cancelled by Driver,CUST2823,Bike,Location 33,Location 39,,,0,,1,The customer was coughing/sick,0,,,,,
25-02-2025,03:00:00,BK100824,Successful,CUST2824,Prime Plus,Location 49,Location 43,9.6,10.4,0,,0,,0,,63.93,4.4,3.9,3.5
07-02-2025,23:00:00,BK100825,Successful,CUST2825,Auto,Location 5,Location 38,3,7.7,0,,0,,0,,41.55,4.5,3.5,4.6
10-02-2025,15:00:00,BK100826,Cancelled by Customer,CUST2826,eBike,Location 4,Location 14,,,1,Change of plans,0,,0,,,,,
10-02-2025,08:00:00,BK100827,Successful,CUST2827,Prime Plus,Location 20,Location 14,6,14.4,0,,0,,0,,123.53,10.5,3.8,3.9
05-02-2025,00:00:00,BK100828,Successful,CUST2828,Prime Plus,Location 10,Location 49,5.7,7.6,0,,0,,0,,67.44,8.4,4.9,3.3
08-02-2025,21:00:00,BK100829,Successful,CUST2829,Auto,Location 40,Location 45,9.8,7.4,0,,0,,0,,288.01,21.6,3.8,3.3
19-02-2025,05:00:00,BK100830,Successful,CUST2830,Prime Sedan,Location 47,Location 40,7.4,14.4,0,,0,,0,,302.34,22.9,3.1,4.9
17-02-2025,11:00:00,BK100831,Successful,CUST2831,eBike,Location 44,Location 44,6.1,7,0,,0,,0,,61.67,4.3,4.6,3.2
19-02-2025,22:00:00,BK100832,Successful,CUST2832,Prime Plus,Location 36,Location 48,9,14,0,,0,,0,,59.55,4.5,3.2,4
09-02-2025,02:00:00,BK100833,Cancelled by Customer,CUST2833,Prime Plus,Location 24,Location 24,,,1,Wrong Address,0,,0,,,,,
02-02-2025,18:00:00,BK100834,Cancelled by Driver,CUST2834,Prime Sedan,Location 20,Location 28,,,0,,1,More than permitted people in there,0,,,,,
11-02-2025,21:00:00,BK100835,Cancelled by Customer,CUST2835,Bike,Location 12,Location 1,,,1,Driver asked to cancel,0,,0,,,,,
27-02-2025,08:00:00,BK100836,Successful,CUST2836,eBike,Location 15,Location 34,3.7,12.6,0,,0,,0,,103.43,12.8,4.7,3.6
18-02-2025,02:00:00,BK100837,Cancelled by Customer,CUST2837,Mini,Location 5,Location 26,,,1,AC is not working,0,,0,,,,,
14-02-2025,06:00:00,BK100838,Successful,CUST2838,Prime Plus,Location 2,Location 36,9.7,7.3,0,,0,,0,,201.07,19.9,3.5,3.9
13-02-2025,03:00:00,BK100839,Successful,CUST2839,Auto,Location 36,Location 42,2.8,6.4,0,,0,,0,,99,11.9,3.7,4
25-02-2025,08:00:00,BK100840,Successful,CUST2840,Prime Plus,Location 39,Location 45,4.7,7.5,0,,0,,0,,235.09,21.6,3.2,3.6
22-02-2025,08:00:00,BK100841,Successful,CUST2841,Prime Sedan,Location 43,Location 19,5.8,10,0,,0,,0,,266.64,22.5,4.8,3.8
18-02-2025,16:00:00,BK100842,Cancelled by Customer,CUST2842,Bike,Location 49,Location 42,,,1,Driver asked to cancel,0,,0,,,,,
13-02-2025,02:00:00,BK100843,Successful,CUST2843,Prime Sedan,Location 8,Location 31,9.6,14,0,,0,,0,,40.46,3.1,4,4
20-02-2025,08:00:00,BK100844,Successful,CUST2844,Auto,Location 31,Location 16,3,5.3,0,,0,,0,,217.36,17.3,4.9,4.9
04-02-2025,14:00:00,BK100845,Cancelled by Customer,CUST2845,Mini,Location 37,Location 7,,,1,AC is not working,0,,0,,,,,
09-02-2025,10:00:00,BK100846,Incomplete,CUST2846,Prime Plus,Location 29,Location 19,,,0,,0,,1,Other Issue,,,,
27-02-2025,08:00:00,BK100847,Successful,CUST2847,eBike,Location 49,Location 24,9,10.2,0,,0,,0,,266.02,19.2,3.7,4.2
24-02-2025,04:00:00,BK100848,Successful,CUST2848,Bike,Location 5,Location 15,5.3,10.7,0,,0,,0,,289.39,19.3,3.1,3.9
22-02-2025,08:00:00,BK100849,Successful,CUST2849,Auto,Location 45,Location 22,9.4,7.4,0,,0,,0,,245.78,22.6,4.3,3.5
08-02-2025,16:00:00,BK100850,Successful,CUST2850,Auto,Location 48,Location 25,8.6,8.8,0,,0,,0,,62.95,4.9,4.5,4
19-02-2025,00:00:00,BK100851,Cancelled by Driver,CUST2851,Prime Plus,Location 18,Location 41,,,0,,1,The customer was coughing/sick,0,,,,,
15-02-2025,21:00:00,BK100852,Successful,CUST2852,Auto,Location 34,Location 32,5.6,11.6,0,,0,,0,,175.6,18.9,4.2,4.1
23-02-2025,14:00:00,BK100853,Incomplete,CUST2853,Prime Plus,Location 14,Location 10,,,0,,0,,1,Other Issue,,,,
20-02-2025,14:00:00,BK100854,Successful,CUST2854,Bike,Location 2,Location 43,5.5,10.5,0,,0,,0,,272.14,21.1,4.7,4.9
27-02-2025,00:00:00,BK100855,Successful,CUST2855,Prime Sedan,Location 20,Location 46,6.8,10.3,0,,0,,0,,106.24,7.1,3.6,3.7
09-02-2025,00:00:00,BK100856,Successful,CUST2856,Auto,Location 33,Location 7,7,12.1,0,,0,,0,,52.16,4.2,4.1,4.4
03-02-2025,16:00:00,BK100857,Successful,CUST2857,Prime Plus,Location 18,Location 48,8,10.2,0,,0,,0,,106.36,9.2,3.4,3.8
20-02-2025,06:00:00,BK100858,Cancelled by Driver,CUST2858,Prime Sedan,Location 45,Location 16,,,0,,1,More than permitted people in there,0,,,,,
05-02-2025,03:00:00,BK100859,Cancelled by Customer,CUST2859,Auto,Location 12,Location 21,,,1,AC is not working,0,,0,,,,,
13-02-2025,23:00:00,BK100860,Successful,CUST2860,Prime Plus,Location 36,Location 20,9.2,12.4,0,,0,,0,,261.9,21.3,3.8,3.7
14-02-2025,07:00:00,BK100861,Cancelled by Customer,CUST2861,Mini,Location 20,Location 22,,,1,Driver is not moving towards pickup location,0,,0,,,,,
05-02-2025,16:00:00,BK100862,Successful,CUST2862,Auto,Location 27,Location 32,5,8.8,0,,0,,0,,69.81,8.2,4.6,5
03-02-2025,18:00:00,BK100863,Successful,CUST2863,Bike,Location 12,Location 33,9.3,6.9,0,,0,,0,,176.57,16.4,4.2,3.4
23-02-2025,10:00:00,BK100864,Successful,CUST2864,Prime Plus,Location 4,Location 1,6.3,5.2,0,,0,,0,,112.09,10.7,3.4,4
27-02-2025,01:00:00,BK100865,Successful,CUST2865,Prime Plus,Location 41,Location 31,3.1,14.1,0,,0,,0,,187.94,23.3,4.8,4.1
16-02-2025,13:00:00,BK100866,Incomplete,CUST2866,Prime Sedan,Location 1,Location 50,,,0,,0,,1,Customer Demand,,,,
20-02-2025,06:00:00,BK100867,Successful,CUST2867,Mini,Location 15,Location 46,7.5,14.6,0,,0,,0,,177.21,19.3,4.9,4.9
05-02-2025,13:00:00,BK100868,Incomplete,CUST2868,Mini,Location 6,Location 8,,,0,,0,,1,Vehicle Breakdown,,,,
21-02-2025,12:00:00,BK100869,Successful,CUST2869,eBike,Location 18,Location 43,2.7,14.4,0,,0,,0,,229.83,23.8,4.1,3.4
26-02-2025,05:00:00,BK100870,Successful,CUST2870,Bike,Location 35,Location 14,2.2,11.7,0,,0,,0,,131.08,11.4,3.5,4.7
10-02-2025,13:00:00,BK100871,Successful,CUST2871,Prime Sedan,Location 27,Location 39,5.5,11.8,0,,0,,0,,78.47,8.1,4,4.4
15-02-2025,08:00:00,BK100872,Successful,CUST2872,Mini,Location 50,Location 43,9.9,7.2,0,,0,,0,,77.27,5.6,4,4.2
22-02-2025,10:00:00,BK100873,Cancelled by Customer,CUST2873,Mini,Location 25,Location 22,,,1,AC is not working,0,,0,,,,,
25-02-2025,01:00:00,BK100874,Successful,CUST2874,Bike,Location 31,Location 1,8.8,8.4,0,,0,,0,,115.44,8.1,4.5,3.8
23-02-2025,18:00:00,BK100875,Cancelled by Customer,CUST2875,Auto,Location 4,Location 39,,,1,Wrong Address,0,,0,,,,,
11-02-2025,18:00:00,BK100876,Successful,CUST2876,Bike,Location 5,Location 10,7.1,5.6,0,,0,,0,,160.55,15.4,4.1,3.8
03-02-2025,07:00:00,BK100877,Incomplete,CUST2877,Prime Sedan,Location 44,Location 17,,,0,,0,,1,Vehicle Breakdown,,,,
24-02-2025,21:00:00,BK100878,Successful,CUST2878,eBike,Location 9,Location 39,3.8,10.3,0,,0,,0,,48.43,5.4,3.2,4.3
17-02-2025,21:00:00,BK100879,Successful,CUST2879,Auto,Location 26,Location 2,6.4,7.4,0,,0,,0,,24.11,2.1,4.6,4.1
15-02-2025,14:00:00,BK100880,Successful,CUST2880,Auto,Location 6,Location 37,8.8,10.1,0,,0,,0,,242.08,24.6,4.1,4.7
06-02-2025,10:00:00,BK100881,Cancelled by Customer,CUST2881,Prime Plus,Location 37,Location 15,,,1,Change of plans,0,,0,,,,,
09-02-2025,11:00:00,BK100882,Successful,CUST2882,eBike,Location 26,Location 39,8.4,5.4,0,,0,,0,,60.58,6.1,4.9,3.6
24-02-2025,19:00:00,BK100883,Successful,CUST2883,Mini,Location 38,Location 18,9.9,9.5,0,,0,,0,,286.19,24.6,4.5,4.4
08-02-2025,06:00:00,BK100884,Successful,CUST2884,eBike,Location 13,Location 6,2.6,8.6,0,,0,,0,,179.71,15.4,5,3.3
09-02-2025,17:00:00,BK100885,Cancelled by Customer,CUST2885,Prime Plus,Location 13,Location 22,,,1,Driver asked to cancel,0,,0,,,,,
22-02-2025,21:00:00,BK100886,Successful,CUST2886,Auto,Location 1,Location 30,2.9,10.5,0,,0,,0,,232.7,22.9,4.8,4.9
24-02-2025,20:00:00,BK100887,Cancelled by Driver,CUST2887,eBike,Location 39,Location 35,,,0,,1,Customer related issue,0,,,,,
22-02-2025,02:00:00,BK100888,Successful,CUST2888,Prime Plus,Location 50,Location 45,5.1,10.3,0,,0,,0,,76.64,6.5,3.3,3.3
25-02-2025,16:00:00,BK100889,Cancelled by Customer,CUST2889,Mini,Location 3,Location 4,,,1,Driver asked to cancel,0,,0,,,,,
04-02-2025,05:00:00,BK100890,Successful,CUST2890,Bike,Location 11,Location 49,3.6,12.4,0,,0,,0,,216.69,22.2,4,4.4
17-02-2025,23:00:00,BK100891,Successful,CUST2891,Bike,Location 32,Location 7,3.1,5.1,0,,0,,0,,17.46,2,3.2,3.6
09-02-2025,03:00:00,BK100892,Successful,CUST2892,Bike,Location 43,Location 14,8.6,11,0,,0,,0,,79.64,7.4,3,4.1
16-02-2025,13:00:00,BK100893,Cancelled by Customer,CUST2893,Bike,Location 31,Location 32,,,1,Driver asked to cancel,0,,0,,,,,
11-02-2025,18:00:00,BK100894,Cancelled by Customer,CUST2894,Mini,Location 34,Location 50,,,1,AC is not working,0,,0,,,,,
07-02-2025,20:00:00,BK100895,Successful,CUST2895,Auto,Location 4,Location 29,6.3,10.4,0,,0,,0,,113.13,8.3,3.9,4.8
07-02-2025,03:00:00,BK100896,Cancelled by Customer,CUST2896,Auto,Location 26,Location 33,,,1,Driver asked to cancel,0,,0,,,,,
03-02-2025,07:00:00,BK100897,Successful,CUST2897,Bike,Location 16,Location 6,2.3,14,0,,0,,0,,58.4,7,3.6,4.9
11-02-2025,11:00:00,BK100898,Successful,CUST2898,Bike,Location 16,Location 36,9.1,8,0,,0,,0,,85.24,6.9,4.4,4
10-02-2025,05:00:00,BK100899,Successful,CUST2899,eBike,Location 31,Location 48,3.5,5.4,0,,0,,0,,268.87,21,4.9,4.1
01-02-2025,05:00:00,BK100900,Cancelled by Customer,CUST2900,Bike,Location 37,Location 36,,,1,Wrong Address,0,,0,,,,,
25-02-2025,03:00:00,BK100901,Successful,CUST2901,eBike,Location 49,Location 31,6.1,5.9,0,,0,,0,,42.76,3.4,3.5,4.8
02-02-2025,15:00:00,BK100902,Cancelled by Customer,CUST2902,Prime Sedan,Location 3,Location 48,,,1,Driver is not moving towards pickup location,0,,0,,,,,
19-02-2025,07:00:00,BK100903,Incomplete,CUST2903,Prime Plus,Location 35,Location 16,,,0,,0,,1,Customer Demand,,,,
07-02-2025,15:00:00,BK100904,Successful,CUST2904,Prime Sedan,Location 5,Location 5,8.1,6.9,0,,0,,0,,67.49,7.2,3.1,4.3
24-02-2025,14:00:00,BK100905,Successful,CUST2905,Prime Sedan,Location 30,Location 32,8.6,7.9,0,,0,,0,,206.35,16.6,3.5,3.2
23-02-2025,09:00:00,BK100906,Successful,CUST2906,Bike,Location 44,Location 1,5.2,13.4,0,,0,,0,,25.94,2.5,3.5,3.5
03-02-2025,09:00:00,BK100907,Successful,CUST2907,eBike,Location 18,Location 27,5.7,11.3,0,,0,,0,,87.14,6.3,4.6,5
24-02-2025,16:00:00,BK100908,Successful,CUST2908,eBike,Location 49,Location 4,6.4,8.8,0,,0,,0,,229.48,18.3,4.2,3.9
04-02-2025,06:00:00,BK100909,Cancelled by Customer,CUST2909,Bike,Location 1,Location 48,,,1,Wrong Address,0,,0,,,,,
21-02-2025,22:00:00,BK100910,Incomplete,CUST2910,Bike,Location 22,Location 14,,,0,,0,,1,Other Issue,,,,
15-02-2025,14:00:00,BK100911,Successful,CUST2911,Mini,Location 39,Location 25,6.8,7.6,0,,0,,0,,237.2,24.8,3.9,3.2
17-02-2025,08:00:00,BK100912,Successful,CUST2912,eBike,Location 43,Location 47,8.7,7.5,0,,0,,0,,183.66,13.5,3.6,5
21-02-2025,20:00:00,BK100913,Successful,CUST2913,Prime Sedan,Location 44,Location 20,4,8.3,0,,0,,0,,201.2,22.9,4,4.5
11-02-2025,15:00:00,BK100914,Successful,CUST2914,Auto,Location 6,Location 47,3.8,10.2,0,,0,,0,,23.74,2.1,3.1,4.8
26-02-2025,21:00:00,BK100915,Cancelled by Driver,CUST2915,Prime Plus,Location 13,Location 30,,,0,,1,More than permitted people in there,0,,,,,
19-02-2025,07:00:00,BK100916,Cancelled by Driver,CUST2916,Mini,Location 8,Location 40,,,0,,1,The customer was coughing/sick,0,,,,,
20-02-2025,13:00:00,BK100917,Successful,CUST2917,Prime Sedan,Location 24,Location 12,3,13.5,0,,0,,0,,288.97,20.7,4.2,4.4
10-02-2025,05:00:00,BK100918,Cancelled by Driver,CUST2918,Bike,Location 43,Location 41,,,0,,1,Personal & Car related issues,0,,,,,
03-02-2025,14:00:00,BK100919,Successful,CUST2919,Bike,Location 15,Location 23,5.5,13.6,0,,0,,0,,197.99,24.6,4,3.6
17-02-2025,05:00:00,BK100920,Successful,CUST2920,Mini,Location 36,Location 20,2.3,12.4,0,,0,,0,,62.44,4.8,3.4,4
20-02-2025,22:00:00,BK100921,Cancelled by Driver,CUST2921,Auto,Location 26,Location 26,,,0,,1,More than permitted people in there,0,,,,,
05-02-2025,09:00:00,BK100922,Successful,CUST2922,Prime Plus,Location 12,Location 43,2.7,13,0,,0,,0,,49.46,4.3,3.2,5
13-02-2025,12:00:00,BK100923,Cancelled by Customer,CUST2923,Auto,Location 29,Location 20,,,1,Driver asked to cancel,0,,0,,,,,
02-02-2025,23:00:00,BK100924,Successful,CUST2924,Bike,Location 43,Location 47,5.4,12.4,0,,0,,0,,88.54,7,4.3,4.4
10-02-2025,07:00:00,BK100925,Cancelled by Driver,CUST2925,eBike,Location 7,Location 31,,,0,,1,More than permitted people in there,0,,,,,
26-02-2025,03:00:00,BK100926,Incomplete,CUST2926,Mini,Location 3,Location 49,,,0,,0,,1,Vehicle Breakdown,,,,
18-02-2025,03:00:00,BK100927,Successful,CUST2927,Mini,Location 23,Location 41,7.6,11.5,0,,0,,0,,143.64,15.3,4.4,3.8
24-02-2025,23:00:00,BK100928,Successful,CUST2928,Prime Sedan,Location 10,Location 39,8.7,11.2,0,,0,,0,,243.12,17,5,3.4
22-02-2025,07:00:00,BK100929,Successful,CUST2929,Bike,Location 20,Location 32,3.4,8.7,0,,0,,0,,107.95,12.7,4.2,4.9
23-02-2025,00:00:00,BK100930,Successful,CUST2930,eBike,Location 7,Location 17,4.8,5,0,,0,,0,,156.03,13.9,3.6,4.5
11-02-2025,02:00:00,BK100931,Successful,CUST2931,Mini,Location 1,Location 18,2.8,13.9,0,,0,,0,,351.37,24.8,3.4,4.7
23-02-2025,03:00:00,BK100932,Successful,CUST2932,Bike,Location 23,Location 43,8.2,13.7,0,,0,,0,,120.91,10,3.7,3.2
01-02-2025,01:00:00,BK100933,Successful,CUST2933,Prime Sedan,Location 49,Location 25,9.5,14,0,,0,,0,,113.16,12.4,3.2,4
04-02-2025,04:00:00,BK100934,Successful,CUST2934,eBike,Location 35,Location 24,9.4,12.3,0,,0,,0,,21.4,2.1,3.7,3.9
